variable,x,y
bio9,-63.39804306030273,1.5441237337654456E-6
bio9,-63.17889505615234,1.6905016764212633E-6
bio9,-62.95974705200195,1.8502100829209667E-6
bio9,-62.74059904785156,2.02441287910915E-6
bio9,-62.52145104370117,2.214371079389821E-6
bio9,-62.30230303955078,2.4214393761212705E-6
bio9,-62.08315503540039,2.647094333951827E-6
bio9,-61.86400703125,2.892933935072506E-6
bio9,-61.644859027099606,3.160672804369824E-6
bio9,-61.425711022949216,3.4521776797191706E-6
bio9,-61.206563018798825,3.7694676393584814E-6
bio9,-60.987415014648434,4.1147059164359234E-6
bio9,-60.76826701049804,4.490246737987036E-6
bio9,-60.54911900634765,4.898632596450625E-6
bio9,-60.32997100219726,5.342585154721746E-6
bio9,-60.11082299804687,5.825062544317916E-6
bio9,-59.89167499389648,6.349258910631761E-6
bio9,-59.67252698974609,6.918586677784333E-6
bio9,-59.453378985595705,7.53675385567476E-6
bio9,-59.234230981445315,8.207756764022633E-6
bio9,-59.015082977294924,8.935865480452776E-6
bio9,-58.79593497314453,9.725710697239265E-6
bio9,-58.57678696899414,1.0582280083326623E-5
bio9,-58.35763896484375,1.1510896001709625E-5
bio9,-58.13849096069336,1.2517327377281617E-5
bio9,-57.91934295654297,1.3607780601887498E-5
bio9,-57.70019495239258,1.4788867702009156E-5
bio9,-57.48104694824219,1.6067751857917756E-5
bio9,-57.2618989440918,1.7452133761253208E-5
bio9,-57.042750939941406,1.895020432129968E-5
bio9,-56.823602935791016,2.0570831111399457E-5
bio9,-56.604454931640625,2.23235347220907E-5
bio9,-56.385306927490234,2.4218432372435927E-5
bio9,-56.16615892333984,2.6266467102686875E-5
bio9,-55.94701091918945,2.8479376851464622E-5
bio9,-55.72786291503906,3.086961805820465E-5
bio9,-55.50871491088867,3.34506512444932E-5
bio9,-55.28956690673828,3.6236902815289795E-5
bio9,-55.07041890258789,3.924365955754183E-5
bio9,-54.8512708984375,4.24874342570547E-5
bio9,-54.63212289428711,4.598589293891564E-5
bio9,-54.41297489013672,4.975774572812952E-5
bio9,-54.193826885986326,5.382317613111809E-5
bio9,-53.974678881835935,5.8203761000186205E-5
bio9,-53.755530877685544,6.292232137639076E-5
bio9,-53.53638287353515,6.800344272051007E-5
bio9,-53.31723486938476,7.347341306740418E-5
bio9,-53.09808686523438,7.935995381558314E-5
bio9,-52.87893886108398,8.569295459892601E-5
bio9,-52.6597908569336,9.250429866369814E-5
bio9,-52.4406428527832,9.982760093407705E-5
bio9,-52.22149484863281,1.0769903747132048E-4
bio9,-52.00234684448242,1.161571781267412E-4
bio9,-51.783198840332034,1.2524263001978397E-4
bio9,-51.564050836181636,1.3499906344804913E-4
bio9,-51.34490283203125,1.4547299360856414E-4
bio9,-51.125754827880854,1.5671328583266586E-4
bio9,-50.90660682373047,1.6877250163815916E-4
bio9,-50.68745881958008,1.8170653493143618E-4
bio9,-50.46831081542969,1.955740590346977E-4
bio9,-50.2491628112793,2.1043806918896735E-4
bio9,-50.03001480712891,2.2636553330812603E-4
bio9,-49.810866802978516,2.434266498312354E-4
bio9,-49.591718798828126,2.616966958157718E-4
bio9,-49.372570794677735,2.8125563403591514E-4
bio9,-49.153422790527344,3.0218716710805893E-4
bio9,-48.93427478637695,3.245809639338404E-4
bio9,-48.71512678222656,3.4853219403885305E-4
bio9,-48.49597877807617,3.7414024700410664E-4
bio9,-48.27683077392578,4.0151170105673373E-4
bio9,-48.05768276977539,4.3075933353975415E-4
bio9,-47.838534765625,4.6200089855119586E-4
bio9,-47.61938676147461,4.95362444780767E-4
bio9,-47.40023875732422,5.309773259796202E-4
bio9,-47.18109075317383,5.689844838343561E-4
bio9,-46.961942749023436,6.095325807109475E-4
bio9,-46.74279474487305,6.527787190862E-4
bio9,-46.523646740722654,6.988862296566367E-4
bio9,-46.30449873657226,7.48029793612659E-4
bio9,-46.08535073242187,8.003938710317016E-4
bio9,-45.86620272827148,8.561699069105089E-4
bio9,-45.64705472412109,9.155624429695308E-4
bio9,-45.4279067199707,9.78787080384791E-4
bio9,-45.20875871582031,0.0010460675694048405
bio9,-44.989610711669926,0.0011176425032317638
bio9,-44.77046270751953,0.0011937631061300635
bio9,-44.551314703369144,0.0012746897991746664
bio9,-44.332166699218746,0.0013606997672468424
bio9,-44.11301869506836,0.0014520850963890553
bio9,-43.893870690917964,0.001549147185869515
bio9,-43.67472268676758,0.0016522074583917856
bio9,-43.45557468261718,0.0017616036348044872
bio9,-43.2364266784668,0.0018776839133352041
bio9,-43.0172786743164,0.002000819193199277
bio9,-42.79813067016602,0.0021313983015716076
bio9,-42.57898266601562,0.002269822172820568
bio9,-42.359834661865236,0.002416519448161125
bio9,-42.14068665771484,0.00257192924618721
bio9,-41.921538653564454,0.002736518159508705
bio9,-41.70239064941406,0.002910774666815996
bio9,-41.48324264526367,0.0030952002853155136
bio9,-41.26409464111328,0.003290328197181225
bio9,-41.04494663696289,0.003496715100482106
bio9,-40.8257986328125,0.003714931895956397
bio9,-40.60665062866211,0.003945584408938885
bio9,-40.38750262451172,0.0041893054731190205
bio9,-40.16835462036133,0.004446741193532944
bio9,-39.94920661621094,0.004718577954918146
bio9,-39.730058612060546,0.005005530547350645
bio9,-39.51091060791016,0.005308329127728939
bio9,-39.291762603759764,0.005627745762467384
bio9,-39.07261459960937,0.005964586511254311
bio9,-38.85346659545898,0.0063196695409715176
bio9,-38.63431859130859,0.006693862844258547
bio9,-38.4151705871582,0.0070880684070289135
bio9,-38.19602258300781,0.007503200322389603
bio9,-37.97687457885742,0.007940227165818214
bio9,-37.75772657470703,0.008400156162679195
bio9,-37.53857857055664,0.008884002454578876
bio9,-37.319430566406254,0.009392842650413513
bio9,-37.100282562255856,0.00992779340595007
bio9,-36.88113455810547,0.010489976964890957
bio9,-36.661986553955074,0.011080584488809109
bio9,-36.44283854980469,0.011700845323503017
bio9,-36.22369054565429,0.012351996265351772
bio9,-36.00454254150391,0.013035343959927559
bio9,-35.78539453735351,0.013752239756286144
bio9,-35.56624653320313,0.014504032209515572
bio9,-35.34709852905273,0.015292152762413025
bio9,-35.127950524902346,0.016118070110678673
bio9,-34.90880252075195,0.01698325201869011
bio9,-34.689654516601564,0.017889251932501793
bio9,-34.470506512451166,0.018837660551071167
bio9,-34.25135850830078,0.019830062985420227
bio9,-34.03221050415039,0.020868130028247833
bio9,-33.8130625,0.021953575313091278
bio9,-33.59391449584961,0.02308809757232666
bio9,-33.37476649169922,0.024273483082652092
bio9,-33.15561848754883,0.025511562824249268
bio9,-32.93647048339844,0.026804139837622643
bio9,-32.71732247924805,0.028153112158179283
bio9,-32.498174475097656,0.029560420662164688
bio9,-32.279026470947265,0.031027959659695625
bio9,-32.059878466796874,0.03255772963166237
bio9,-31.840730462646484,0.034151751548051834
bio9,-31.621582458496093,0.03581204637885094
bio9,-31.402434454345702,0.03754065930843353
bio9,-31.18328645019531,0.03933969512581825
bio9,-30.96413844604492,0.04121124744415283
bio9,-30.74499044189453,0.0431574210524559
bio9,-30.52584243774414,0.04518038034439087
bio9,-30.306694433593748,0.04728226363658905
bio9,-30.087546429443364,0.049465205520391464
bio9,-29.868398425292973,0.0517314076423645
bio9,-29.649250421142575,0.054083019495010376
bio9,-29.430102416992185,0.056522186845541
bio9,-29.210954412841794,0.05905110761523247
bio9,-28.99180640869141,0.0616719089448452
bio9,-28.77265840454102,0.06438670307397842
bio9,-28.55351040039062,0.06719766557216644
bio9,-28.33436239624023,0.07010684907436371
bio9,-28.115214392089847,0.07311630249023438
bio9,-27.896066387939456,0.07622811198234558
bio9,-27.676918383789065,0.07944422960281372
bio9,-27.457770379638667,0.082766592502594
bio9,-27.238622375488276,0.0861971527338028
bio9,-27.019474371337893,0.08973771333694458
bio9,-26.800326367187502,0.09339002519845963
bio9,-26.58117836303711,0.0971558690071106
bio9,-26.362030358886713,0.10103684663772583
bio9,-26.14288235473633,0.1050344780087471
bio9,-25.92373435058594,0.10915031284093857
bio9,-25.704586346435548,0.11338567733764648
bio9,-25.485438342285157,0.11774185299873352
bio9,-25.266290338134766,0.12221997231245041
bio9,-25.047142333984375,0.12682116031646729
bio9,-24.827994329833984,0.13154633343219757
bio9,-24.608846325683594,0.13639622926712036
bio9,-24.389698321533203,0.14137163758277893
bio9,-24.170550317382812,0.14647305011749268
bio9,-23.95140231323242,0.15170080959796906
bio9,-23.73225430908203,0.15705524384975433
bio9,-23.51310630493164,0.1625364124774933
bio9,-23.293958300781256,0.16814418137073517
bio9,-23.074810296630858,0.17387840151786804
bio9,-22.855662292480467,0.1797386109828949
bio9,-22.636514288330076,0.1857241839170456
bio9,-22.417366284179685,0.1918344348669052
bio9,-22.1982182800293,0.19806835055351257
bio9,-21.979070275878904,0.20442475378513336
bio9,-21.759922271728513,0.2109024077653885
bio9,-21.540774267578122,0.2174997329711914
bio9,-21.32162626342774,0.22421492636203766
bio9,-21.102478259277348,0.23104619979858398
bio9,-20.88333025512695,0.23799137771129608
bio9,-20.66418225097656,0.24504806101322174
bio9,-20.445034246826175,0.25221386551856995
bio9,-20.225886242675784,0.25948601961135864
bio9,-20.006738238525394,0.26686155796051025
bio9,-19.787590234374996,0.2743374705314636
bio9,-19.568442230224605,0.28191041946411133
bio9,-19.34929422607422,0.28957682847976685
bio9,-19.13014622192383,0.2973332107067108
bio9,-18.91099821777344,0.30517563223838806
bio9,-18.69185021362304,0.3130999803543091
bio9,-18.472702209472658,0.32110223174095154
bio9,-18.253554205322267,0.32917800545692444
bio9,-18.034406201171876,0.3373226523399353
bio9,-17.815258197021485,0.34553173184394836
bio9,-17.596110192871087,0.35380038619041443
bio9,-17.376962188720704,0.36212360858917236
bio9,-17.157814184570313,0.3704965114593506
bio9,-16.938666180419922,0.378913938999176
bio9,-16.71951817626953,0.3873705565929413
bio9,-16.50037017211914,0.3958612084388733
bio9,-16.28122216796875,0.4043803811073303
bio9,-16.06207416381836,0.41292262077331543
bio9,-15.842926159667968,0.42148253321647644
bio9,-15.623778155517584,0.4300544559955597
bio9,-15.404630151367186,0.43863290548324585
bio9,-15.185482147216796,0.44721221923828125
bio9,-14.966334143066405,0.4557868242263794
bio9,-14.747186138916014,0.46435123682022095
bio9,-14.52803813476563,0.47289979457855225
bio9,-14.308890130615232,0.48142704367637634
bio9,-14.089742126464841,0.4899275004863739
bio9,-13.87059412231445,0.49839574098587036
bio9,-13.651446118164067,0.5068264603614807
bio9,-13.432298114013676,0.5152143836021423
bio9,-13.213150109863278,0.5235543251037598
bio9,-12.994002105712887,0.5318412780761719
bio9,-12.774854101562497,0.5400702953338623
bio9,-12.555706097412113,0.5482365489006042
bio9,-12.336558093261722,0.5563353300094604
bio9,-12.117410089111324,0.5643622279167175
bio9,-11.898262084960933,0.5723126530647278
bio9,-11.67911408081055,0.5801824927330017
bio9,-11.459966076660159,0.5879677534103394
bio9,-11.240818072509768,0.595664381980896
bio9,-11.02167006835937,0.6032687425613403
bio9,-10.802522064208986,0.6107772588729858
bio9,-10.583374060058595,0.6181866526603699
