variable,x,y
bio14,-33.9,0.0667009643279016
bio14,-33.4932,0.06854615076445042
bio14,-33.0864,0.07039133720099926
bio14,-32.6796,0.07232237476855516
bio14,-32.2728,0.07425341233611107
bio14,-31.866,0.07627301644533872
bio14,-31.4592,0.07829262055456639
bio14,-31.0524,0.08040347127243877
bio14,-30.645599999999998,0.08251432199031114
bio14,-30.238799999999998,0.08471907358616591
bio14,-29.832,0.08692382518202066
bio14,-29.4252,0.08922510519623757
bio14,-29.0184,0.09152638521045446
bio14,-28.6116,0.09392675431445241
bio14,-28.2048,0.09632712341845036
bio14,-27.798,0.09882908873260021
bio14,-27.391199999999998,0.10133105404675007
bio14,-26.9844,0.10393703598529098
bio14,-26.577599999999997,0.10654301792383195
bio14,-26.1708,0.10925536900758744
bio14,-25.764,0.11196772009134293
bio14,-25.3572,0.11478867344558241
bio14,-24.950400000000002,0.11760962679982186
bio14,-24.543599999999998,0.12054129596799615
bio14,-24.1368,0.12347296513617038
bio14,-23.73,0.1265173489227891
bio14,-23.3232,0.1295617327094078
bio14,-22.9164,0.13272066973149776
bio14,-22.5096,0.13587960675358773
bio14,-22.102800000000002,0.1391547732055187
bio14,-21.695999999999998,0.1424299396574497
bio14,-21.2892,0.1458228250965476
bio14,-20.8824,0.14921571053564547
bio14,-20.4756,0.15272763445973397
bio14,-20.0688,0.15623955838382245
bio14,-19.662,0.15987160224467517
bio14,-19.2552,0.16350364610552787
bio14,-18.848399999999998,0.16725666932761668
bio14,-18.4416,0.1710096925497055
bio14,-18.034799999999997,0.1748843301087618
bio14,-17.628,0.17875896766781807
bio14,-17.2212,0.18275556564331055
bio14,-16.8144,0.18675216361880304
bio14,-16.407600000000002,0.19087081365287303
bio14,-16.0008,0.19498946368694306
bio14,-15.594000000000001,0.1992299437522888
bio14,-15.1872,0.20347042381763458
bio14,-14.7804,0.2078322347253561
bio14,-14.3736,0.21219404563307762
bio14,-13.966800000000003,0.21667635068297386
bio14,-13.560000000000002,0.2211586557328701
bio14,-13.153199999999998,0.22576029375195508
bio14,-12.746400000000001,0.23036193177103997
bio14,-12.3396,0.23508138656616212
bio14,-11.9328,0.23980084136128427
bio14,-11.526000000000003,0.2446362640708685
bio14,-11.119200000000003,0.24947168678045273
bio14,-10.712399999999999,0.2544208444654942
bio14,-10.305600000000002,0.2593700021505356
bio14,-9.898800000000001,0.264430309087038
bio14,-9.492,0.2694906160235405
bio14,-9.085200000000004,0.2746590882539749
bio14,-8.6784,0.2798275604844093
bio14,-8.2716,0.2851008653640747
bio14,-7.8648000000000025,0.29037417024374007
bio14,-7.458000000000002,0.2957485690712929
